DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,55 to 64,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,65 to 74,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,75 and over,77
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,55 to 64,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,65 to 74,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,75 and over,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,55 to 64,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,65 to 74,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,75 and over,44
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,65 to 74,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,75 and over,92
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,45 to 54,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,55 to 64,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,65 to 74,85
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,75 and over,114
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,75 and over,78
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,75 and over,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,18 to 24,53
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,25 to 34,115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,35 to 44,112
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,45 to 54,148
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,55 to 64,125
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,65 to 74,78
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,F,75 and over,83
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,18 to 24,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,25 to 34,49
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,35 to 44,74
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,45 to 54,99
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,55 to 64,74
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,65 to 74,56
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB046,M,75 and over,36
