DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,F,55 to 64,444
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,F,65 to 74,417
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,F,75 and over,451
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,18 to 24,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,25 to 34,175
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,35 to 44,292
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,45 to 54,378
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,55 to 64,295
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,65 to 74,214
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB084,M,75 and over,219
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,55 to 64,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,35 to 44,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,55 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB085,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,10 to 17,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,18 to 24,63
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,25 to 34,301
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,35 to 44,531
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,45 to 54,872
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,55 to 64,928
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,65 to 74,664
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,F,75 and over,587
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,0 to 9,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,10 to 17,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,18 to 24,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,25 to 34,167
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,35 to 44,366
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,45 to 54,585
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,55 to 64,622
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,65 to 74,523
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB086,M,75 and over,401
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,25 to 34,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,55 to 64,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,18 to 24,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,45 to 54,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,55 to 64,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB087,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,10 to 17,75
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,18 to 24,339
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,25 to 34,730
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,35 to 44,911
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,45 to 54,1158
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,55 to 64,972
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,65 to 74,838
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,F,75 and over,936
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,10 to 17,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,18 to 24,195
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,25 to 34,394
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,35 to 44,550
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,45 to 54,629
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,55 to 64,626
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,65 to 74,525
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB088,M,75 and over,439
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,10 to 17,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,18 to 24,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,25 to 34,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB089,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB090,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,0 to 9,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,10 to 17,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,18 to 24,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,25 to 34,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,0 to 9,58
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,10 to 17,226
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,18 to 24,125
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,25 to 34,109
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,35 to 44,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB091,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,10 to 17,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000080,01D,NHS Greater Manchester ICB - 01D,LDOB092,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDO1_REG,ALL,ALL,211425
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDO2_REG,ALL,ALL,201708
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,ALL,ALL,204945
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,0 to 9,12054
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,10 to 13,4718
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,14 to 17,4333
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,18 to 24,11456
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,25 to 34,14732
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,35 to 44,12458
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,45 to 49,6792
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,50 to 54,6722
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,55 to 59,6244
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,60 to 64,5133
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000227,01E,NHS Lancashire and South Cumbria ICB - 01E,LDOB001,F,65 to 69,4614
