DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB032,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,25 to 34,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB033,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,0 to 9,155
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,10 to 17,254
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,18 to 24,581
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,25 to 34,493
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,35 to 44,513
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,45 to 54,685
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,55 to 64,648
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,65 to 74,452
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,F,75 and over,447
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,0 to 9,247
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,10 to 17,343
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,18 to 24,503
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,25 to 34,375
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,35 to 44,349
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,45 to 54,459
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,55 to 64,387
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,65 to 74,274
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB034,M,75 and over,211
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB035,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,0 to 9,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,18 to 24,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,25 to 34,42
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,35 to 44,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,45 to 54,196
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,55 to 64,245
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,65 to 74,320
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,F,75 and over,452
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,10 to 17,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,18 to 24,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,25 to 34,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,35 to 44,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,45 to 54,90
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,55 to 64,210
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,65 to 74,300
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB036,M,75 and over,459
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,F,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB037,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,35 to 44,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,45 to 54,55
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,55 to 64,157
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,65 to 74,386
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,F,75 and over,1230
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,25 to 34,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,35 to 44,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,45 to 54,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,55 to 64,135
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,65 to 74,275
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB038,M,75 and over,751
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB039,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,35 to 44,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,45 to 54,105
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,55 to 64,260
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,65 to 74,346
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,F,75 and over,407
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,35 to 44,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,45 to 54,128
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,55 to 64,275
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,65 to 74,407
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB040,M,75 and over,415
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB041,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB042,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB042,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB042,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB042,F,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB042,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000146,03N,NHS Sheffield CCG,LDOB042,F,45 to 54,71
