DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB032,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB033,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,0 to 9,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,10 to 17,75
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,18 to 24,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,25 to 34,72
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,35 to 44,122
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,45 to 54,145
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,55 to 64,129
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,65 to 74,115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,F,75 and over,104
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,0 to 9,51
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,10 to 17,93
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,18 to 24,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,25 to 34,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,35 to 44,83
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,45 to 54,107
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,55 to 64,96
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,65 to 74,81
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB034,M,75 and over,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB035,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,35 to 44,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,45 to 54,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,55 to 64,70
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,65 to 74,109
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,F,75 and over,106
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,45 to 54,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,55 to 64,35
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,65 to 74,91
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB036,M,75 and over,104
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB037,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,45 to 54,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,55 to 64,69
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,65 to 74,171
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,F,75 and over,342
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,45 to 54,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,55 to 64,47
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,65 to 74,134
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB038,M,75 and over,215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB039,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,45 to 54,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,55 to 64,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,65 to 74,70
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,F,75 and over,82
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,35 to 44,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,55 to 64,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,65 to 74,84
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB040,M,75 and over,81
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB041,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,55 to 64,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000185,07G,NHS Thurrock CCG,LDOB042,F,65 to 74,42
