DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB032,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB032,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB032,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB032,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB032,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB032,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,45 to 54,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,35 to 44,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB033,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,0 to 9,256
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,10 to 17,320
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,18 to 24,282
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,25 to 34,581
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,35 to 44,569
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,45 to 54,729
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,55 to 64,782
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,65 to 74,536
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,F,75 and over,491
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,0 to 9,401
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,10 to 17,405
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,18 to 24,216
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,25 to 34,379
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,35 to 44,374
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,45 to 54,504
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,55 to 64,533
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,65 to 74,365
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB034,M,75 and over,251
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB035,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,10 to 17,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,18 to 24,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,25 to 34,68
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,35 to 44,113
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,45 to 54,309
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,55 to 64,512
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,65 to 74,553
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,F,75 and over,672
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,0 to 9,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,18 to 24,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,25 to 34,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,35 to 44,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,45 to 54,150
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,55 to 64,296
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,65 to 74,507
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB036,M,75 and over,614
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,F,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB037,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,25 to 34,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,35 to 44,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,45 to 54,110
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,55 to 64,328
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,65 to 74,635
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,F,75 and over,1845
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,35 to 44,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,45 to 54,91
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,55 to 64,250
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,65 to 74,501
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB038,M,75 and over,983
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB039,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,35 to 44,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,45 to 54,267
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,55 to 64,600
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,65 to 74,798
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,F,75 and over,779
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,35 to 44,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,45 to 54,228
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,55 to 64,458
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,65 to 74,608
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB040,M,75 and over,600
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000091,01J,NHS Cheshire and Merseyside ICB - 01J,LDOB041,M,25 to 34,0
